"activateable","associateEntityType","associateParentEntity","createable","custom","customSetting","deepCloneable","deletable","deprecatedAndHidden","feedEnabled","hasSubtypes","idEnabled","isInterface","isSubtype","keyPrefix","label","labelPlural","layoutable","mergeable","mruEnabled","name","queryable","replicateable","retrieveable","searchable","triggerable","undeletable","updateable"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Share: DEPRECATED","Share: DEPRECATED","false","false","false","copado__User_Story_Bundle__Share","true","false","true","false","false","false","true"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: DEPRECATED","Tag: DEPRECATED","false","false","false","copado__User_Story_Bundle__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","aH7","DEPRECATED","DEPRECATED","true","false","false","copado__User_Story_Bundle__c","true","true","true","true","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: User Story Commit","Change Event: User Story Commit","false","false","false","copado__User_Story_Commit__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: User Story Commit","Tag: User Story Commit","false","false","false","copado__User_Story_Commit__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","aDr","User Story Commit","User Story Commits","true","false","false","copado__User_Story_Commit__c","true","true","true","true","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: User Story Data Commit","Change Event: User Story Data Commit","false","false","false","copado__User_Story_Data_Commit__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: User Story Data Commit","Tag: User Story Data Commit","false","false","false","copado__User_Story_Data_Commit__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","aHH","User Story Data Commit","User Story Data Commits","true","false","false","copado__User_Story_Data_Commit__c","true","true","true","true","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: User Story Metadata","Change Event: User Story Metadata","false","false","false","copado__User_Story_Metadata__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: User Story Metadata","Tag: User Story Metadata","false","false","false","copado__User_Story_Metadata__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","aDs","User Story Metadata","User Story Metadata","true","false","true","copado__User_Story_Metadata__c","true","true","true","true","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: User Story Selenium Test","Change Event: User Story Selenium Test","false","false","false","copado__User_Story_Selenium_Test__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: User Story Selenium Test","Tag: User Story Selenium Test","false","false","false","copado__User_Story_Selenium_Test__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","aDt","User Story Selenium Test","User Story Selenium Tests","true","false","false","copado__User_Story_Selenium_Test__c","true","true","true","false","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: User Story Task","Change Event: User Story Task","false","false","false","copado__User_Story_Task__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"false","false","false",,"false","false","false","false","true",,"false",,"History: User Story Task","History: User Story Task","false","false","false","copado__User_Story_Task__History","true","true","true","false","false","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: User Story Task","Tag: User Story Task","false","false","false","copado__User_Story_Task__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","aDu","User Story Task","User Story Tasks","true","false","true","copado__User_Story_Task__c","true","true","true","true","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: User Story","Change Event: User Story","false","false","false","copado__User_Story__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"false","false","false",,"true","false","false","false","true",,"false",,"Feed: User Story","Feed: User Story","false","false","false","copado__User_Story__Feed","true","true","true","false","false","false","false"
"false",,,"false","false","false",,"false","false","false","false","true",,"false",,"History: User Story","History: User Story","false","false","false","copado__User_Story__History","true","true","true","false","false","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Share: User Story","Share: User Story","false","false","false","copado__User_Story__Share","true","false","true","false","false","false","true"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: User Story","Tag: User Story","false","false","false","copado__User_Story__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","true","false","true",,"false","aDv","User Story","User Stories","true","false","true","copado__User_Story__c","true","true","true","true","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: Assessment Summary","Change Event: Assessment Summary","false","false","false","ddcAssess__Assessment_Summary__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: Assessment Summary","Tag: Assessment Summary","false","false","false","ddcAssess__Assessment_Summary__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","a6W","Assessment Summary","Assessment Summaries","true","false","true","ddcAssess__Assessment_Summary__c","true","true","true","true","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: Entity Assessment","Change Event: Entity Assessment","false","false","false","ddcAssess__Entity_Assessment__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: Entity Assessment","Tag: Entity Assessment","false","false","false","ddcAssess__Entity_Assessment__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","a6X","Entity Assessment","Entity Assessments","true","false","false","ddcAssess__Entity_Assessment__c","true","true","true","true","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: Field Assessment","Change Event: Field Assessment","false","false","false","ddcAssess__Field_Assessment__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: Field Assessment","Tag: Field Assessment","false","false","false","ddcAssess__Field_Assessment__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","a6Y","Field Assessment","Field Assessments","true","false","false","ddcAssess__Field_Assessment__c","true","true","true","true","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: Matched Record","Change Event: Matched Record","false","false","false","ddcAssess__Matched_Record__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: Matched Record","Tag: Matched Record","false","false","false","ddcAssess__Matched_Record__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","a6Z","Matched Record","Matched Records","true","false","false","ddcAssess__Matched_Record__c","true","true","true","true","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: Custom Parameter Map","Change Event: Custom Parameter Map","false","false","false","dsfs__CustomParameterMap__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"false","false","false",,"false","false","false","false","true",,"false",,"History: Custom Parameter Map","History: Custom Parameter Map","false","false","false","dsfs__CustomParameterMap__History","true","true","true","false","false","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: Custom Parameter Map","Tag: Custom Parameter Map","false","false","false","dsfs__CustomParameterMap__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","aE7","Custom Parameter Map","Custom Parameter Maps","true","false","false","dsfs__CustomParameterMap__c","true","true","true","true","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: DocuSign Envelope Document","Change Event: DocuSign Envelope Document","false","false","false","dsfs__DocuSign_Envelope_Document__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: DocuSign Envelope Document","Tag: DocuSign Envelope Document","false","false","false","dsfs__DocuSign_Envelope_Document__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","aE8","DocuSign Envelope Document","DocuSign Envelope Documents","true","false","true","dsfs__DocuSign_Envelope_Document__c","true","true","true","true","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: DocuSign Envelope Recipient","Change Event: DocuSign Envelope Recipient","false","false","false","dsfs__DocuSign_Envelope_Recipient__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: DocuSign Envelope Recipient","Tag: DocuSign Envelope Recipient","false","false","false","dsfs__DocuSign_Envelope_Recipient__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","aE9","DocuSign Envelope Recipient","DocuSign Envelope Recipient","true","false","true","dsfs__DocuSign_Envelope_Recipient__c","true","true","true","true","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: DocuSign Envelope","Change Event: DocuSign Envelope","false","false","false","dsfs__DocuSign_Envelope__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: DocuSign Envelope","Tag: DocuSign Envelope","false","false","false","dsfs__DocuSign_Envelope__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","aEA","DocuSign Envelope","DocuSign Envelopes","true","false","true","dsfs__DocuSign_Envelope__c","true","true","true","true","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: DocuSign Recipient Status","Change Event: DocuSign Recipient Status","false","false","false","dsfs__DocuSign_Recipient_Status__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"false","false","false",,"false","false","false","false","true",,"false",,"History: DocuSign Recipient Status","History: DocuSign Recipient Status","false","false","false","dsfs__DocuSign_Recipient_Status__History","true","true","true","false","false","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: DocuSign Recipient Status","Tag: DocuSign Recipient Status","false","false","false","dsfs__DocuSign_Recipient_Status__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","aEB","DocuSign Recipient Status","DocuSign Recipient Status","true","false","false","dsfs__DocuSign_Recipient_Status__c","true","true","true","true","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: DocuSign Status","Change Event: DocuSign Status","false","false","false","dsfs__DocuSign_Status__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"false","false","false",,"false","false","false","false","true",,"false",,"History: DocuSign Status","History: DocuSign Status","false","false","false","dsfs__DocuSign_Status__History","true","true","true","false","false","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: DocuSign Status","Tag: DocuSign Status","false","false","false","dsfs__DocuSign_Status__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","aEC","DocuSign Status","DocuSign Status","true","false","true","dsfs__DocuSign_Status__c","true","true","true","true","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: DocuSign Envelope Configuration","Change Event: DocuSign Envelope Configuration","false","false","false","dsfs__EnvelopeConfiguration__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"false","false","false",,"false","false","false","false","true",,"false",,"History: DocuSign Envelope Configuration","History: DocuSign Envelope Configuration","false","false","false","dsfs__EnvelopeConfiguration__History","true","true","true","false","false","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: DocuSign Envelope Configuration","Tag: DocuSign Envelope Configuration","false","false","false","dsfs__EnvelopeConfiguration__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","aED","DocuSign Envelope Configuration","DocuSign Envelope Configurations","true","false","true","dsfs__EnvelopeConfiguration__c","true","true","true","true","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: DocuSign Localization","Change Event: DocuSign Localization","false","false","false","dsfs__EnvelopeLocalization__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: DocuSign Localization","Tag: DocuSign Localization","false","false","false","dsfs__EnvelopeLocalization__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","aEE","DocuSign Localization","DocuSign Localizations","true","false","false","dsfs__EnvelopeLocalization__c","true","true","true","false","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: Recipient","Change Event: Recipient","false","false","false","dsfs__Recipient__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: Recipient","Tag: Recipient","false","false","false","dsfs__Recipient__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","aEG","Recipient","Recipients","true","false","false","dsfs__Recipient__c","true","true","true","false","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: All Reports","Change Event: All Reports","false","false","false","footprint__All_Reports__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Share: All Reports","Share: All Reports","false","false","false","footprint__All_Reports__Share","true","false","true","false","false","false","true"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: All Reports","Tag: All Reports","false","false","false","footprint__All_Reports__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","aBo","All Reports","All Reports","true","false","false","footprint__All_Reports__c","true","true","true","false","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: Analysis log","Change Event: Analysis log","false","false","false","footprint__Analysis_log__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: Analysis log","Tag: Analysis log","false","false","false","footprint__Analysis_log__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","aBp","Analysis log","Analysis logs","true","false","false","footprint__Analysis_log__c","true","true","true","false","true","true","true"
"false",,,"false","true","false",,"false","false","false","false","true",,"false","m09","Batch Parameter","Batch Parameters","true","false","true","footprint__Batch_Parameter__mdt","true","false","true","false","false","false","false"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: Footprint","Change Event: Footprint","false","false","false","footprint__FootPrint__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"false","false","false",,"false","false","false","false","true",,"false",,"History: Footprint","History: Footprint","false","false","false","footprint__FootPrint__History","true","true","true","false","false","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Share: Footprint","Share: Footprint","false","false","false","footprint__FootPrint__Share","true","false","true","false","false","false","true"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: Footprint","Tag: Footprint","false","false","false","footprint__FootPrint__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","aBq","Footprint","Footprint","true","false","true","footprint__FootPrint__c","true","true","true","true","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: Footprint RecordType","Change Event: Footprint RecordType","false","false","false","footprint__Foot_Print_RecordType__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: Footprint RecordType","Tag: Footprint RecordType","false","false","false","footprint__Foot_Print_RecordType__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","aBr","Footprint RecordType","Footprint RecordTypes","true","false","false","footprint__Foot_Print_RecordType__c","true","true","true","false","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: Field updates","Change Event: Field updates","false","false","false","footprint__Footprint_AllFU__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Share: Field updates","Share: Field updates","false","false","false","footprint__Footprint_AllFU__Share","true","false","true","false","false","false","true"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: Field updates","Tag: Field updates","false","false","false","footprint__Footprint_AllFU__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","aBs","Field updates","all field updates","true","false","false","footprint__Footprint_AllFU__c","true","true","true","false","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: AllFields","Change Event: AllFields","false","false","false","footprint__Footprint_AllFields__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Share: AllFields","Share: AllFields","false","false","false","footprint__Footprint_AllFields__Share","true","false","true","false","false","false","true"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: AllFields","Tag: AllFields","false","false","false","footprint__Footprint_AllFields__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","aBt","AllFields","All fields","true","false","false","footprint__Footprint_AllFields__c","true","true","true","false","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: AllObjects","Change Event: AllObjects","false","false","false","footprint__Footprint_AllObjects__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Share: AllObjects","Share: AllObjects","false","false","false","footprint__Footprint_AllObjects__Share","true","false","true","false","false","false","true"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: AllObjects","Tag: AllObjects","false","false","false","footprint__Footprint_AllObjects__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","aBu","AllObjects","AllObjects","true","false","false","footprint__Footprint_AllObjects__c","true","true","true","false","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: All workflows","Change Event: All workflows","false","false","false","footprint__Footprint_AllWF__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Share: All workflows","Share: All workflows","false","false","false","footprint__Footprint_AllWF__Share","true","false","true","false","false","false","true"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: All workflows","Tag: All workflows","false","false","false","footprint__Footprint_AllWF__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","aBv","All workflows","All workflows","true","false","false","footprint__Footprint_AllWF__c","true","true","true","false","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: Field Record Type Detail","Change Event: Field Record Type Detail","false","false","false","footprint__Footprint_Line_Item_Detail__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: Field Record Type Detail","Tag: Field Record Type Detail","false","false","false","footprint__Footprint_Line_Item_Detail__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","aBw","Field Record Type Detail","Footprint Line Item Details","true","false","false","footprint__Footprint_Line_Item_Detail__c","true","true","true","false","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: Footprint Field","Change Event: Footprint Field","false","false","false","footprint__Footprint_Line_Item__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"false","false","false",,"false","false","false","false","true",,"false",,"History: Footprint Field","History: Footprint Field","false","false","false","footprint__Footprint_Line_Item__History","true","true","true","false","false","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: Footprint Field","Tag: Footprint Field","false","false","false","footprint__Footprint_Line_Item__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","aBx","Footprint Field","Footprint Fields","true","false","false","footprint__Footprint_Line_Item__c","true","true","true","false","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: footprint_ListView","Change Event: footprint_ListView","false","false","false","footprint__footprint_Listview__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: footprint_ListView","Tag: footprint_ListView","false","false","false","footprint__footprint_Listview__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","true",,"true","false","false","false","true",,"false","aBz","footprint_ListView","footprint_ListView","true","false","false","footprint__footprint_Listview__c","true","true","true","true","false","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: Field Mapping","Change Event: Field Mapping","false","false","false","mavenlink__Field_Mapping__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Share: Field Mapping","Share: Field Mapping","false","false","false","mavenlink__Field_Mapping__Share","true","false","true","false","false","false","true"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: Field Mapping","Tag: Field Mapping","false","false","false","mavenlink__Field_Mapping__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","aJY","Field Mapping","Field Mappings","true","false","false","mavenlink__Field_Mapping__c","true","true","true","false","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: Mavenlink Expense","Change Event: Mavenlink Expense","false","false","false","mavenlink__Mavenlink_Expense__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: Mavenlink Expense","Tag: Mavenlink Expense","false","false","false","mavenlink__Mavenlink_Expense__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","aJZ","Mavenlink Expense","Mavenlink Expenses","true","false","false","mavenlink__Mavenlink_Expense__c","true","true","true","false","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: Mavenlink Extension Point","Change Event: Mavenlink Extension Point","false","false","false","mavenlink__Mavenlink_Extension_Point__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Share: Mavenlink Extension Point","Share: Mavenlink Extension Point","false","false","false","mavenlink__Mavenlink_Extension_Point__Share","true","false","true","false","false","false","true"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: Mavenlink Extension Point","Tag: Mavenlink Extension Point","false","false","false","mavenlink__Mavenlink_Extension_Point__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","aJa","Mavenlink Extension Point","Mavenlink Extension Points","true","false","false","mavenlink__Mavenlink_Extension_Point__c","true","true","true","true","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: Mavenlink Invoice Item","Change Event: Mavenlink Invoice Item","false","false","false","mavenlink__Mavenlink_Invoice_Item__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: Mavenlink Invoice Item","Tag: Mavenlink Invoice Item","false","false","false","mavenlink__Mavenlink_Invoice_Item__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","aJb","Mavenlink Invoice Item","Mavenlink Invoice Items","true","false","false","mavenlink__Mavenlink_Invoice_Item__c","true","true","true","false","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: Mavenlink Invoice","Change Event: Mavenlink Invoice","false","false","false","mavenlink__Mavenlink_Invoice__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: Mavenlink Invoice","Tag: Mavenlink Invoice","false","false","false","mavenlink__Mavenlink_Invoice__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","aJc","Mavenlink Invoice","Mavenlink Invoices","true","false","false","mavenlink__Mavenlink_Invoice__c","true","true","true","true","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: Mavenlink Log","Change Event: Mavenlink Log","false","false","false","mavenlink__Mavenlink_Log__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Share: Mavenlink Log","Share: Mavenlink Log","false","false","false","mavenlink__Mavenlink_Log__Share","true","false","true","false","false","false","true"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: Mavenlink Log","Tag: Mavenlink Log","false","false","false","mavenlink__Mavenlink_Log__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","aJd","Mavenlink Log","Mavenlink Logs","true","false","false","mavenlink__Mavenlink_Log__c","true","true","true","true","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: Mavenlink Post","Change Event: Mavenlink Post","false","false","false","mavenlink__Mavenlink_Post__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Share: Mavenlink Post","Share: Mavenlink Post","false","false","false","mavenlink__Mavenlink_Post__Share","true","false","true","false","false","false","true"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: Mavenlink Post","Tag: Mavenlink Post","false","false","false","mavenlink__Mavenlink_Post__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","aJe","Mavenlink Post","Mavenlink Posts","true","false","false","mavenlink__Mavenlink_Post__c","true","true","true","true","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: Mavenlink Project Health Report","Change Event: Mavenlink Project Health Report","false","false","false","mavenlink__Mavenlink_Project_Health__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: Mavenlink Project Health Report","Tag: Mavenlink Project Health Report","false","false","false","mavenlink__Mavenlink_Project_Health__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","aJf","Mavenlink Project Health Report","Mavenlink Project Health Reports","true","false","false","mavenlink__Mavenlink_Project_Health__c","true","true","true","false","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: Mavenlink Project","Change Event: Mavenlink Project","false","false","false","mavenlink__Mavenlink_Project__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"false","false","false",,"true","false","false","false","true",,"false",,"Feed: Mavenlink Project","Feed: Mavenlink Project","false","false","false","mavenlink__Mavenlink_Project__Feed","true","true","true","false","false","false","false"
"false",,,"false","false","false",,"false","false","false","false","true",,"false",,"History: Mavenlink Project","History: Mavenlink Project","false","false","false","mavenlink__Mavenlink_Project__History","true","true","true","false","false","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Share: Mavenlink Project","Share: Mavenlink Project","false","false","false","mavenlink__Mavenlink_Project__Share","true","false","true","false","false","false","true"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: Mavenlink Project","Tag: Mavenlink Project","false","false","false","mavenlink__Mavenlink_Project__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","true","false","true",,"false","aJg","Mavenlink Project","Mavenlink Projects","true","false","true","mavenlink__Mavenlink_Project__c","true","true","true","true","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: Mavenlink Task","Change Event: Mavenlink Task","false","false","false","mavenlink__Mavenlink_Task__ChangeEvent","false","false","true","false","true","false","false"
"false",,,"true","false","false",,"true","false","false","false","true",,"false",,"Tag: Mavenlink Task","Tag: Mavenlink Task","false","false","false","mavenlink__Mavenlink_Task__Tag","true","false","true","false","false","false","false"
"false",,,"true","true","false",,"true","false","false","false","true",,"false","aJh","Mavenlink Task","Mavenlink Tasks","true","false","false","mavenlink__Mavenlink_Task__c","true","true","true","false","true","true","true"
"false",,,"false","false","false",,"false","false","false","false","false",,"false",,"Change Event: Mavenlink Time Entry","Change Event: Mavenlink Time Entry","false","false","false","mavenlink__Mavenlink_Time_Entry__ChangeEvent","false","false","true","false","true","false","false"
